herb_name	symptom	symptom_E	DB_SRC	DB_SRC_ID
甜瓜子	肺热	Pneumonia	SIDER	C0032285
甜瓜子	肺热	Pneumonia	MeSH	D011014
甜瓜子	肺热咳嗽	Cough	SIDER	C0010200
甜瓜子	肺热咳嗽	Cough	MeSH	D003371
甜瓜子	肺痈	Carbuncle	SIDER	C0007078
甜瓜子	肺痈	Carbuncle	MeSH	D002270
密蒙花	目赤	Bloodshot eye	SIDER	C0005858
密蒙花	肿痛	Swelling	SIDER	C0038999
密蒙花	肿痛	Pain	SIDER	C0030193
密蒙花	肿痛	Ache	SIDER	C0234238
密蒙花	肿痛	Pain	MeSH	D010146
密蒙花	目赤肿痛	Ocular discomfort	SIDER	C0948595
密蒙花	多泪羞明	Photophobia	SIDER	C0085636
密蒙花	多泪羞明	Photophobia	MeSH	D020795
密蒙花	多泪	Lacrimation	SIDER	C0423153
密蒙花	视物昏花	Vision blurred	SIDER	C0344232
密蒙花	目生翳膜	Cataract	SIDER	C0086543
密蒙花	目生翳膜	Cataract	MeSH	D002386
密蒙花	羞明	Photophobia	SIDER	C0085636
密蒙花	羞明	Photophobia	MeSH	D020795
密蒙花	热泻	Diarrhoea	SIDER	C0011991
密蒙花	热泻	Diarrhea	MeSH	D003967
蜘蛛香	腹胀	Distention	SIDER	C0012359
蜘蛛香	腹胀	Abdominal distension	SIDER	C0000731
蜘蛛香	失眠	Insomnia	SIDER	C0917801
蜘蛛香	腹泻	Diarrhoea	SIDER	C0011991
蜘蛛香	腹泻	Diarrhea	MeSH	D003967
蜘蛛香	风湿痹痛	Rheumatism	SIDER	C0035435
蜘蛛香	腰膝酸软	Flank pain	SIDER	C0016199
蜘蛛香	腰膝酸软	Flank pain	MeSH	D021501
蜘蛛香	痢疾	Dysentery	SIDER	C0013369
蜘蛛香	痢疾	Dysentery	MeSH	D004403
蜘蛛香	胀痛	Bloated feeling	SIDER	C0857257
蜘蛛香	脘腹胀痛	Abdominal distension	SIDER	C0000731
蜘蛛香	食积	Dyspepsia aggravated	SIDER	C0853926
蜘蛛香	食积	Dyspepsia	SIDER	C0013395
蜘蛛香	食积	Dyspepsia	MeSH	D004415
蜘蛛香	泻痢	Diarrhoea	SIDER	C0011991
蜘蛛香	痹痛	Arthritic pains	SIDER	C0857177
蝉蜕	音哑	Hoarseness	SIDER	C0019825
蝉蜕	音哑	Hoarseness	MeSH	D006685
蝉蜕	目赤	Bloodshot eye	SIDER	C0005858
蝉蜕	咽痛	Throat tightness	SIDER	C0236071
蝉蜕	抽搐	Convulsion	SIDER	C0036572
蝉蜕	抽搐	Tics	MeSH	D020323
蝉蜕	感冒	Common Cold	SIDER	C0009443
蝉蜕	感冒	Common Cold	MeSH	D003139
蝉蜕	瘙痒	Pruritus	SIDER	C0033774
蝉蜕	瘙痒	Pruritus	MeSH	D011537
蝉蜕	惊风	Convulsion neonatal	SIDER	C0159020
蝉蜕	惊风抽搐	Convulsion	SIDER	C0036572
蝉蜕	麻疹不透	Measles	SIDER	C0025007
蝉蜕	麻疹不透	Measles	MeSH	D008457
蝉蜕	目赤翳障	Cataract	SIDER	C0086543
蝉蜕	目赤翳障	Cataract	MeSH	D002386
蝉蜕	风热	Hot Temperature	MeSH	D006358
蝉蜕	风疹瘙痒	Rubella	MeSH	D012409
蝉蜕	伤风	Typhoid fever	SIDER	C0041466
蝉蜕	伤风	Typhoid fever	MeSH	D014435
蝉蜕	风热感冒	Common Cold	SIDER	C0009443
蝉蜕	风热感冒	Common Cold	MeSH	D003139
赭石	呕吐	Vomiting	SIDER	C0042963
赭石	呕吐	Gagging	SIDER	C0016927
赭石	呕吐	Vomiting	MeSH	D014839
赭石	呕吐	Gagging	MeSH	D005683
赭石	眩晕	Vertigo	SIDER	C0042571
赭石	眩晕	Vertigo	MeSH	D014717
赭石	耳鸣	Tinnitus	SIDER	C0040264
赭石	耳鸣	Tinnitus	MeSH	D014012
赭石	吐血	Hematemesis	MeSH	D006396
赭石	崩漏	Metrorrhagia	SIDER	C0025874
赭石	崩漏	Metrorrhagia	MeSH	D008796
赭石	呃逆	Hiccup	MeSH	D006606
赭石	喘息	Wheezing	SIDER	C0043144
赭石	噫气	Eructation	SIDER	C0014724
赭石	噫气	Eructation	MeSH	D004884
赭石	舰血	Haemorrhage	SIDER	C0019080
赭石	舰血	Hemorrhage	MeSH	D006470
赭石	喘	Asthma	SIDER	C0004096
赭石	喘	Asthma	MeSH	D001249
赭石	下血	Haemorrhage	SIDER	C0019080
赭石	下血	Hemorrhage	MeSH	D006470
蕤仁	目赤	Bloodshot eye	SIDER	C0005858
蕤仁	肿痛	Swelling	SIDER	C0038999
蕤仁	肿痛	Pain	SIDER	C0030193
蕤仁	肿痛	Ache	SIDER	C0234238
蕤仁	肿痛	Pain	MeSH	D010146
蕤仁	目赤肿痛	Ocular discomfort	SIDER	C0948595
蕤仁	睑弦赤烂	Eye Hemorrhage	MeSH	D005130
蕤仁	羞明	Photophobia	SIDER	C0085636
蕤仁	羞明	Photophobia	MeSH	D020795
蕤仁	目暗羞明	Vision blurred	SIDER	C0344232
二至丸	眩晕	Vertigo	SIDER	C0042571
二至丸	眩晕	Vertigo	MeSH	D014717
二至丸	咽干	Dry throat	SIDER	C0235234
二至丸	耳鸣	Tinnitus	SIDER	C0040264
二至丸	耳鸣	Tinnitus	MeSH	D014012
二至丸	月经量多	Menorrhagia	SIDER	C0025323
二至丸	月经量多	Menometrorrhagia	SIDER	C0232943
二至丸	月经量多	Menorrhagia	MeSH	D008595
二至丸	鼻燥	Nasal dryness	SIDER	C0231919
八味清心沉香散	胸闷	Chest heaviness	SIDER	C0742339
八味清心沉香散	气短	Respiration abnormal	SIDER	C1260922
八味清心沉香散	心悸	Palpitations	SIDER	C0030252
八味清心沉香散	胸闷不舒	Chest heaviness	SIDER	C0742339
八味清心沉香散	胸胁闷痛	Chest pain	SIDER	C0008031
八味清心沉香散	胸胁闷痛	Chest pain	MeSH	D002637
九味石灰华散	咳嗽	Productive cough	SIDER	C0239134
九味石灰华散	咳嗽	Cough	SIDER	C0010200
九味石灰华散	咳嗽	Cough	MeSH	D003371
九味石灰华散	烦躁	Restlessness aggravated	SIDER	C0856081
九味石灰华散	高热	Hyperpyrexia	SIDER	C0392676
山楂化滞丸	腹胀	Distention	SIDER	C0012359
山楂化滞丸	腹胀	Abdominal distension	SIDER	C0000731
山楂化滞丸	便秘	Constipation	SIDER	C0009806
山楂化滞丸	便秘	Constipation	MeSH	D003248
山楂化滞丸	大便秘结	Constipation	SIDER	C0009806
山楂化滞丸	大便秘结	Constipation	MeSH	D003248
山楂化滞丸	饱胀	Distention	SIDER	C0012359
山楂化滞丸	饱胀	Abdominal distension	SIDER	C0000731
山楂化滞丸	食积	Dyspepsia aggravated	SIDER	C0853926
山楂化滞丸	食积	Dyspepsia	SIDER	C0013395
山楂化滞丸	食积	Dyspepsia	MeSH	D004415
山楂化滞丸	胀满	Flatulence	SIDER	C0016204
山楂化滞丸	胀满	Bloated feeling	SIDER	C0857257
山楂化滞丸	胀满	Flatulence	MeSH	D005414
山楂化滞丸	脘腹胀满	Abdominal distension	SIDER	C0000731
山楂化滞丸	纳少	Eating disorder	SIDER	C0013473
山楂化滞丸	腹胀满	Distention	SIDER	C0012359
山楂化滞丸	腹胀满	Abdominal distension	SIDER	C0000731
山楂化滞丸	饮食不节	Digestion impaired	SIDER	C0232459
川贝雪梨膏	咳嗽	Productive cough	SIDER	C0239134
川贝雪梨膏	咳嗽	Cough	SIDER	C0010200
川贝雪梨膏	咳嗽	Cough	MeSH	D003371
川贝雪梨膏	咽干	Dry throat	SIDER	C0235234
川贝雪梨膏	喘促	Asthma	SIDER	C0004096
川贝雪梨膏	喘促	Asthma	MeSH	D001249
川贝雪梨膏	口燥	Dry mouth	SIDER	C0043352
川贝雪梨膏	喘	Asthma	SIDER	C0004096
川贝雪梨膏	喘	Asthma	MeSH	D001249
川贝雪梨膏	肺热	Pneumonia	SIDER	C0032285
川贝雪梨膏	肺热	Pneumonia	MeSH	D011014
双丹口服液	胸闷	Chest heaviness	SIDER	C0742339
双丹口服液	胸痹	Chest pain	SIDER	C0008031
双丹口服液	胸痹	Chest pain	MeSH	D002637
双丹口服液	心痛	Epigastric pain	SIDER	C0232493
双丹口服液	心痛	Angina unstable	SIDER	C0002965
双丹口服液	心痛	Angina pectoris	SIDER	C0002962
双丹口服液	心痛	Angina pectoris	MeSH	D000787
血脂宁丸	头昏	Lightheadedness	SIDER	C0220870
血脂宁丸	头昏	Dizziness	SIDER	C0012833
血脂宁丸	头昏	Dizziness	MeSH	D004244
血脂宁丸	便干	Constipation	SIDER	C0009806
血脂宁丸	便干	Constipation	MeSH	D003248
血脂宁丸	大便干燥	Abnormal faeces	SIDER	C0162287
血脂宁丸	大便干	Constipation	SIDER	C0009806
血脂宁丸	大便干	Constipation	MeSH	D003248
龟鹿二仙膏	遗精	Ejaculation	MeSH	D004542
龟鹿二仙膏	阳痿	Yang Deficiency	MeSH	D016711
龟鹿二仙膏	腰膝_软	Flank pain	SIDER	C0016199
龟鹿二仙膏	腰膝_软	Flank pain	MeSH	D021501
龟鹿二仙膏	精亏	Oligospermia	SIDER	C0028960
龟鹿二仙膏	精亏	Oligospermia	MeSH	D009845
枳术丸	食少	Decreased appetite	SIDER	C0232462
枳术丸	食少	Decreased appetite	SIDER	C0232462
枳术丸	痞满	Upset stomach	SIDER	C0235309
枳术丸	食少不化	Dyspepsia	MeSH	D004415
枳术丸	脘腹痞满	Abdominal distension	SIDER	C0000731
益母草颗粒	月经不调	Menstruation Disturbances	MeSH	D008599
益母草颗粒	出血	Hyphaema	SIDER	C0020581
益母草颗粒	出血	Haemorrhage	SIDER	C0019080
益母草颗粒	出血	Hemorrhage	MeSH	D006470
益母草颗粒	血瘀	Hematoma	MeSH	D006406
益母草颗粒	产后子宫复旧不全	Postpartum disorder	SIDER	C0034040
益母草膏	月经量少	Oligomenorrhoea	SIDER	C0028949
益母草膏	月经量少	Oligomenorrhea	MeSH	D009839
益母草膏	月经不调	Menstruation Disturbances	MeSH	D008599
益母草膏	出血	Hyphaema	SIDER	C0020581
益母草膏	出血	Haemorrhage	SIDER	C0019080
益母草膏	出血	Hemorrhage	MeSH	D006470
益母草膏	血瘀	Hematoma	MeSH	D006406
通关散	不省人事	Stupor	SIDER	C0085628
通关散	不省人事	Stupor	MeSH	D053608
通关散	气闭昏厥	Syncope	SIDER	C0039070
通关散	气闭昏厥	Syncope	MeSH	D013575
通关散	昏厥	Syncope	SIDER	C0039070
通关散	昏厥	Syncope	MeSH	D013575
通关散	牙关紧闭	Trismus	SIDER	C0041105
通关散	牙关紧闭	Lockjaw	SIDER	C0343495
通关散	牙关紧闭	Trismus	MeSH	D014313
大皂角	喘咳	Cough	SIDER	C0010200
大皂角	喘咳	Cough	MeSH	D003371
大皂角	中风	Stroke	MeSH	D020521
大皂角	痰喘	Asthma	SIDER	C0004096
大皂角	痰喘	Asthma	MeSH	D001249
大皂角	昏迷	Stupor	SIDER	C0085628
大皂角	昏迷	Coma	SIDER	C0009421
大皂角	昏迷	Stupor	MeSH	D053608
大皂角	昏迷	Coma	MeSH	D003128
大皂角	痰盛	Sputum purulent	SIDER	C0241235
大皂角	痰盛	Sputum	MeSH	D013183
大皂角	癫痫	Epilepsy	SIDER	C0014544
大皂角	癫痫	Epilepsy	MeSH	D004827
大皂角	痈肿	Carbuncle	SIDER	C0007078
大皂角	痈肿	Carbuncle	MeSH	D002270
大皂角	喉痹	Laryngeal disorder	SIDER	C0023051
大皂角	喘	Asthma	SIDER	C0004096
大皂角	喘	Asthma	MeSH	D001249
大皂角	顽痰	Sputum	MeSH	D013183
大皂角	痰阻			
大皂角	口噤	Trismus	SIDER	C0041105
大皂角	口噤	Trismus	MeSH	D014313
大皂角	咳痰不爽	Sputum	MeSH	D013183
大皂角	大便燥结	Abnormal faeces	SIDER	C0162287
大皂角	关窍不通			
山柰	冷痛	Pain	SIDER	C0030193
山柰	冷痛	Ache	SIDER	C0234238
山柰	冷痛	Pain	MeSH	D010146
山柰	脘腹冷痛	Abdominal distension	SIDER	C0000731
山柰	胀满	Flatulence	SIDER	C0016204
山柰	胀满	Bloated feeling	SIDER	C0857257
山柰	胀满	Flatulence	MeSH	D005414
山柰	胸膈胀满	Chest discomfort	SIDER	C0235710
山柰	脘腹冷	Abdominal discomfort	SIDER	C0232487
千金子霜	水肿	Edema	MeSH	D004487
千金子霜	经闭	Menopause	SIDER	C0025320
千金子霜	经闭	Menopause	MeSH	D008593
千金子霜	胀满	Flatulence	SIDER	C0016204
千金子霜	胀满	Bloated feeling	SIDER	C0857257
千金子霜	胀满	Flatulence	MeSH	D005414
千金子霜	血瘀	Hematoma	MeSH	D006406
千金子霜	痰饮	Sputum	MeSH	D013183
千金子霜	积滞	Dyspepsia	MeSH	D004415
千金子霜	积滞胀满	Appetite disorder	SIDER	C0003621
马兜铃	咳喘	Productive cough	SIDER	C0239134
马兜铃	咳喘	Cough	SIDER	C0010200
马兜铃	咳喘	Asthma	SIDER	C0004096
马兜铃	咳喘	Cough	MeSH	D003371
马兜铃	咳喘	Asthma	MeSH	D001249
马兜铃	痰中带血	Hemoptysis	MeSH	D006469
马兜铃	肿痛	Swelling	SIDER	C0038999
马兜铃	肿痛	Pain	SIDER	C0030193
马兜铃	肿痛	Ache	SIDER	C0234238
马兜铃	肿痛	Pain	MeSH	D010146
马兜铃	痔血	Haemorrhoidal haemorrhage	SIDER	C0265031
马兜铃	喘	Asthma	SIDER	C0004096
马兜铃	喘	Asthma	MeSH	D001249
马兜铃	肺热	Pneumonia	SIDER	C0032285
马兜铃	肺热	Pneumonia	MeSH	D011014
马兜铃	痔疮肿痛	Hemorrhoids	MeSH	D006484
马兜铃	痔疮肿	Hemorrhoids	MeSH	D006484
马兜铃	疮肿	Skin ulcer	SIDER	C0037299
马兜铃	疮肿	Skin ulcer	MeSH	D012883
木棉花	泄泻	Diarrhoea	SIDER	C0011991
木棉花	泄泻	Diarrhea	MeSH	D003967
木棉花	痔疮出血	Haemorrhoidal haemorrhage	SIDER	C0265031
木棉花	痢疾	Dysentery	SIDER	C0013369
木棉花	痢疾	Dysentery	MeSH	D004403
木棉花	出血	Hyphaema	SIDER	C0020581
木棉花	出血	Haemorrhage	SIDER	C0019080
木棉花	出血	Hemorrhage	MeSH	D006470
片姜黄	疼痛	Pain	SIDER	C0030193
片姜黄	疼痛	Ache	SIDER	C0234238
片姜黄	疼痛	Pain	MeSH	D010146
片姜黄	胸痹	Chest pain	SIDER	C0008031
片姜黄	胸痹	Chest pain	MeSH	D002637
片姜黄	经闭	Menopause	SIDER	C0025320
片姜黄	经闭	Menopause	MeSH	D008593
片姜黄	痛经	Dysmenorrhoea	SIDER	C0013390
片姜黄	痛经	Dysmenorrhea	MeSH	D004412
片姜黄	刺痛	Smarting	SIDER	C0235048
片姜黄	心痛	Epigastric pain	SIDER	C0232493
片姜黄	心痛	Angina unstable	SIDER	C0002965
片姜黄	心痛	Angina pectoris	SIDER	C0002962
片姜黄	心痛	Angina pectoris	MeSH	D000787
片姜黄	肿痛	Swelling	SIDER	C0038999
片姜黄	肿痛	Pain	SIDER	C0030193
片姜黄	肿痛	Ache	SIDER	C0234238
片姜黄	肿痛	Pain	MeSH	D010146
片姜黄	_瘕	Neoplasm	SIDER	C0027651
片姜黄	跌扑肿痛	Pain	SIDER	C0030193
片姜黄	跌扑肿痛	Pain	MeSH	D010146
片姜黄	胸胁刺痛	Chest pain	SIDER	C0008031
片姜黄	胸胁刺痛	Chest pain	MeSH	D002637
片姜黄	肩臂疼痛	Shoulder pain	SIDER	C0037011
片姜黄	肩臂疼痛	Shoulder pain	MeSH	D020069
片姜黄	臂疼痛	Pain in arm	SIDER	C0239377
煅石膏	瘙痒	Pruritus	SIDER	C0033774
煅石膏	瘙痒	Pruritus	MeSH	D011537
煅石膏	出血	Hyphaema	SIDER	C0020581
煅石膏	出血	Haemorrhage	SIDER	C0019080
煅石膏	出血	Hemorrhage	MeSH	D006470
煅石膏	溃疡不敛	Ulcer	SIDER	C0041582
煅石膏	溃疡不敛	Ulcer	MeSH	D014456
煅石膏	湿疹瘙痒	Eczema	SIDER	C0013595
煅石膏	湿疹瘙痒	Eczema	MeSH	D004485
煅石膏	湿疹	Eczema	SIDER	C0013595
煅石膏	湿疹	Eczema	MeSH	D004485
白蔹	痈疽	Carbuncle	SIDER	C0007078
白蔹	痈疽	Carbuncle	MeSH	D002270
白蔹	瘰疬	King's Evil	MeSH	D018601
红粉	腐肉不去	Pterygium	SIDER	C0033999
红粉	腐肉不去	Pterygium	MeSH	D011625
红粉	脓水淋漓			
红粉	痈疽	Carbuncle	SIDER	C0007078
红粉	痈疽	Carbuncle	MeSH	D002270
红粉	久不收口			
红粉	恶疮	Skin ulcer	SIDER	C0037299
红粉	恶疮	Skin ulcer	MeSH	D012883
红粉	恶疮	Scabies	MeSH	D012532
红粉	脓水	Suppuration	MeSH	D013492
谷芽	腹胀	Distention	SIDER	C0012359
谷芽	腹胀	Abdominal distension	SIDER	C0000731
谷芽	食少	Decreased appetite	SIDER	C0232462
谷芽	食少	Decreased appetite	SIDER	C0232462
谷芽	口臭	Breath odour	SIDER	C0018520
谷芽	口臭	Halitosis	MeSH	D006209
谷芽	食积	Dyspepsia aggravated	SIDER	C0853926
谷芽	食积	Dyspepsia	SIDER	C0013395
谷芽	食积	Dyspepsia	MeSH	D004415
谷芽	积滞	Dyspepsia	MeSH	D004415
谷芽	不饥	Hunger abnormal	SIDER	C0235119
谷芽	积滞不消	Dyspepsia	MeSH	D004415
谷芽	食积不消	Dyspepsia	MeSH	D004415
荆芥炭	便血	Haematochezia	SIDER	C0018932
荆芥炭	崩漏	Metrorrhagia	SIDER	C0025874
荆芥炭	崩漏	Metrorrhagia	MeSH	D008796
荆芥炭	产后血晕	Postpartum haemorrhage	SIDER	C0032797
荆芥炭	血晕	Presyncope	SIDER	C0700200
荆芥穗炭	便血	Haematochezia	SIDER	C0018932
荆芥穗炭	崩漏	Metrorrhagia	SIDER	C0025874
荆芥穗炭	崩漏	Metrorrhagia	MeSH	D008796
荆芥穗炭	产后血晕	Postpartum haemorrhage	SIDER	C0032797
荆芥穗炭	血晕	Presyncope	SIDER	C0700200
钟乳石	胃痛	Abdominal pain	SIDER	C0000737
钟乳石	胃痛	Abdominal pain	MeSH	D015746
钟乳石	咳喘	Productive cough	SIDER	C0239134
钟乳石	咳喘	Cough	SIDER	C0010200
钟乳石	咳喘	Asthma	SIDER	C0004096
钟乳石	咳喘	Cough	MeSH	D003371
钟乳石	咳喘	Asthma	MeSH	D001249
钟乳石	冷痛	Pain	SIDER	C0030193
钟乳石	冷痛	Ache	SIDER	C0234238
钟乳石	冷痛	Pain	MeSH	D010146
钟乳石	寒痰	Sputum	MeSH	D013183
钟乳石	喘	Asthma	SIDER	C0004096
钟乳石	喘	Asthma	MeSH	D001249
钟乳石	腰膝冷痛	Low back pain	SIDER	C0024031
钟乳石	腰膝冷痛	Low back pain	MeSH	D017116
钟乳石	阳虚	Yang Deficiency	MeSH	D016711
钟乳石	冷喘	Asthma	SIDER	C0004096
钟乳石	冷喘	Asthma	MeSH	D001249
钟乳石	乳汁不通	Suppressed lactation	SIDER	C0269993
胆南星	咳嗽	Productive cough	SIDER	C0239134
胆南星	咳嗽	Cough	SIDER	C0010200
胆南星	咳嗽	Cough	MeSH	D003371
胆南星	中风	Stroke	MeSH	D020521
胆南星	痰黄	Sputum purulent	SIDER	C0241235
胆南星	痰黄	Sputum	MeSH	D013183
胆南星	癫狂	Epilepsy	SIDER	C0014544
胆南星	癫狂	Epilepsy	MeSH	D004827
胆南星	咯痰	Sputum	MeSH	D013183
胆南星	痰热	Sputum purulent	SIDER	C0241235
胆南星	痰热	Sputum	MeSH	D013183
胆南星	惊痫	Epilepsy	SIDER	C0014544
胆南星	惊痫	Epilepsy	MeSH	D004827
胆南星	痰黄稠	Sputum purulent	SIDER	C0241235
胆南星	咯痰黄稠	Sputum purulent	SIDER	C0241235
胆南星	风痰	Sputum	MeSH	D013183
胖大海	头痛	Headache dull	SIDER	C0239885
胖大海	头痛	Headache	SIDER	C0018681
胖大海	头痛	Headache	MeSH	D006261
胖大海	目赤	Bloodshot eye	SIDER	C0005858
胖大海	干咳	Dry cough	SIDER	C0850149
胖大海	肺热	Pneumonia	SIDER	C0032285
胖大海	肺热	Pneumonia	MeSH	D011014
胖大海	无痰			
胖大海	咽喉干	Pharyngolaryngeal pain	SIDER	C0858635
胖大海	咽喉干	Dry throat	SIDER	C0235234
胖大海	便闭	Constipation	SIDER	C0009806
胖大海	便闭	Constipation	MeSH	D003248
莲房	崩漏	Metrorrhagia	SIDER	C0025874
莲房	崩漏	Metrorrhagia	MeSH	D008796
莲房	尿血	Urethral haemorrhage	SIDER	C0241558
莲房	痔疮出血	Haemorrhoidal haemorrhage	SIDER	C0265031
莲房	出血	Hyphaema	SIDER	C0020581
莲房	出血	Haemorrhage	SIDER	C0019080
莲房	出血	Hemorrhage	MeSH	D006470
桃枝	刺痛	Smarting	SIDER	C0235048
桃枝	风湿痹痛	Rheumatism	SIDER	C0035435
桃枝	跌打损伤	Caustic injury	SIDER	C0854388
桃枝	痹痛	Arthritic pains	SIDER	C0857177
桃枝	心腹刺痛	Smarting	SIDER	C0235048
桃枝	疮癣	Body tinea	SIDER	C0040252
桃枝	疮癣	Tinea	MeSH	D014005
粉萆_	疼痛	Pain	SIDER	C0030193
粉萆_	疼痛	Ache	SIDER	C0234238
粉萆_	疼痛	Pain	MeSH	D010146
粉萆_	风湿痹痛	Rheumatism	SIDER	C0035435
粉萆_	白浊	Gonorrhea	MeSH	D006069
粉萆_	痹痛	Arthritic pains	SIDER	C0857177
粉萆_	腰膝疼痛	Flank pain	SIDER	C0016199
粉萆_	腰膝疼痛	Flank pain	MeSH	D021501
粉萆_	关节不利	Arthropathy	SIDER	C0022408
桑枝	痹病	Arthritic pains	SIDER	C0857177
桑枝	麻木	Numbness	SIDER	C0028643
桑枝	关节酸痛	Arthritic pains	SIDER	C0857177
桑枝	关节酸痛	Arthralgia	SIDER	C0003862
桑枝	关节酸痛	Arthralgia	MeSH	D018771
桑枝	关节酸痛麻木	Arthritic pains	SIDER	C0857177
猫爪草	肿毒	Swelling	SIDER	C0038999
猫爪草	肿毒	Viruses	MeSH	D014780
猫爪草	瘰疬	King's Evil	MeSH	D018601
猫爪草	蛇虫咬伤	Snake Bites	MeSH	D012909
猫爪草	疮肿	Skin ulcer	SIDER	C0037299
猫爪草	疮肿	Skin ulcer	MeSH	D012883
紫花地丁	肿毒	Swelling	SIDER	C0038999
紫花地丁	肿毒	Viruses	MeSH	D014780
紫花地丁	丹毒	Erysipelas	SIDER	C0014733
紫花地丁	丹毒	Erysipelas	MeSH	D004886
紫花地丁	痈疽	Carbuncle	SIDER	C0007078
紫花地丁	痈疽	Carbuncle	MeSH	D002270
紫花地丁	疮肿	Skin ulcer	SIDER	C0037299
紫花地丁	疮肿	Skin ulcer	MeSH	D012883
紫花地丁	毒蛇咬伤	Venomous bite	SIDER	C1275515
蛤蚧	遗精	Ejaculation	MeSH	D004542
蛤蚧	阳痿	Yang Deficiency	MeSH	D016711
蛤蚧	气促	Tachypnoea	SIDER	C0231835
蛤蚧	咳血	Haemorrhage	SIDER	C0019080
蛤蚧	咳血	Haemoptysis	SIDER	C0019079
蛤蚧	咳血	Haematemesis	SIDER	C0018926
蛤蚧	咳血	Hemorrhage	MeSH	D006470
蛤蚧	咳血	Hemoptysis	MeSH	D006469
蛤蚧	咳血	Hematemesis	MeSH	D006396
蛤蚧	咳血	Hematemesis	MeSH	D006396
蛤蚧	虚喘	Asthma	SIDER	C0004096
蛤蚧	虚喘	Asthma	SIDER	C0004096
蛤蚧	虚喘	Asthma	MeSH	D001249
蛤蚧	虚喘	Asthma	MeSH	D001249
蛤蚧	劳嗽	Productive cough	SIDER	C0239134
蛤蚧	劳嗽	Cough	SIDER	C0010200
蛤蚧	劳嗽	Cough	MeSH	D003371
蛤蚧	喘	Asthma	SIDER	C0004096
蛤蚧	喘	Asthma	MeSH	D001249
蜂房	风湿痹痛	Rheumatism	SIDER	C0035435
蜂房	牙痛	Toothache	SIDER	C0040460
蜂房	牙痛	Toothache	MeSH	D014098
蜂房	疮疡	Skin ulcer	SIDER	C0037299
蜂房	疮疡	Skin ulcer	MeSH	D012883
蜂房	痹痛	Arthritic pains	SIDER	C0857177
蜂房	乳痈	Carbuncle	SIDER	C0007078
蜂房	乳痈	Carbuncle	MeSH	D002270
蜂房	肿毒	Swelling	SIDER	C0038999
蜂房	肿毒	Viruses	MeSH	D014780
蜂房	瘰疬	King's Evil	MeSH	D018601
榧子	咳嗽	Productive cough	SIDER	C0239134
榧子	咳嗽	Cough	SIDER	C0010200
榧子	咳嗽	Cough	MeSH	D003371
榧子	腹痛	Abdominal pain	SIDER	C0000737
榧子	腹痛	Abdominal pain	MeSH	D015746
榧子	便秘	Constipation	SIDER	C0009806
榧子	便秘	Constipation	MeSH	D003248
榧子	大便秘结	Constipation	SIDER	C0009806
榧子	大便秘结	Constipation	MeSH	D003248
榧子	燥咳	Productive cough	SIDER	C0239134
榧子	肺燥	Lung disorder	SIDER	C0024115
榧子	疳积	Child Nutrition Disorders	MeSH	D015362
九一散	疮面鲜活	Skin ulcer	SIDER	C0037299
九一散	疮面鲜活	Skin ulcer	MeSH	D012883
小儿金丹片	咳嗽	Productive cough	SIDER	C0239134
小儿金丹片	咳嗽	Cough	SIDER	C0010200
小儿金丹片	咳嗽	Cough	MeSH	D003371
小儿金丹片	头痛	Headache dull	SIDER	C0239885
小儿金丹片	头痛	Headache	SIDER	C0018681
小儿金丹片	头痛	Headache	MeSH	D006261
小儿金丹片	呕吐	Vomiting	SIDER	C0042963
小儿金丹片	呕吐	Gagging	SIDER	C0016927
小儿金丹片	呕吐	Vomiting	MeSH	D014839
小儿金丹片	呕吐	Gagging	MeSH	D005683
小儿金丹片	发热	Fever chills	SIDER	C0085594
小儿金丹片	发热	Fever	MeSH	D005334
小儿金丹片	气喘	Asthma	SIDER	C0004096
小儿金丹片	气喘	Asthma	MeSH	D001249
小儿金丹片	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
小儿金丹片	高热	Hyperpyrexia	SIDER	C0392676
小儿金丹片	感冒	Common Cold	SIDER	C0009443
小儿金丹片	感冒	Common Cold	MeSH	D003139
小儿金丹片	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
小儿金丹片	咽喉肿	Laryngopharyngitis	SIDER	C0023070
小儿金丹片	肿痛	Swelling	SIDER	C0038999
小儿金丹片	肿痛	Pain	SIDER	C0030193
小儿金丹片	肿痛	Ache	SIDER	C0234238
